betweenness&effort: WilcoxonResult(statistic=0.0, pvalue=1.7343976283205784e-06)
pagerank&effort: WilcoxonResult(statistic=0.0, pvalue=1.7343976283205784e-06)
degree&effort: WilcoxonResult(statistic=3.0, pvalue=2.3534209951215346e-06)
effortcore&effort: WilcoxonResult(statistic=4.0, pvalue=2.603328389538926e-06)
effortcore&degree: WilcoxonResult(statistic=4.0, pvalue=2.603328389538926e-06)
