0.05826707613978557,0.05826707613978557,0.33513624157104627,0.23834708145040645,0.32495989842108824
0.13973199054423102,0.13973199054423102,0.24231286898236526,0.2697966870902775,0.3426036498598549
0.01193431985921844,0.01193431985921844,0.1848257106227556,0.17567129017417574,0.2270891569248668
0.11017361495394541,0.11017361495394541,0.3153973655002705,0.21344768969706965,0.33884302352771994
0.027007410865827995,0.027007410865827995,0.21246751312033874,0.21281180055305132,0.17086540326549676
0.022292058393054256,0.022292058393054256,0.24243856981183112,0.23721036494983427,0.27098308073823346
0.010862302936475478,0.010862302936475478,0.14278149227105,0.18673774098581752,0.1870709355610905
0.06363731782367847,0.06363731782367847,0.38791222492771227,0.22761870543904364,0.2842432917980637
0.012382470952341774,0.012382470952341774,0.3150820419073202,0.2628022996917749,0.38249803057610005
0.12099308726796679,0.12099308726796679,0.2791585154023725,0.32783689336966465,0.30841884421581306
0.022653756341327994,0.022653756341327994,0.2210490368778922,0.16407370330891857,0.2709787594231467
0.04083425472517588,0.04083425472517588,0.19005660786868114,0.2811114981651821,0.2805117376161346
0.10471716740022262,0.10471716740022262,0.207884693210326,0.2306924992327299,0.302506121194087
0.012184027034880848,0.012184027034880848,0.3010931933732792,0.2231367727033923,0.3057919045110422
0.03456304960986689,0.03456304960986689,0.33942043289659,0.26653630884625706,0.32598563978730405
0.0,0.0,0.37944347487879726,0.29683606749388053,0.43629938625248443
0.026842118836925957,0.026842118836925957,0.21913844555313933,0.16108801113166923,0.1821053435157988
0.10366441480544929,0.10366441480544929,0.2467098266951975,0.29089468419588693,0.3231925813347927
0.03795229692855697,0.03795229692855697,0.33927039945917925,0.2931980279951523,0.296873521843176
0.09345881379142786,0.09345881379142786,0.13878322560511575,0.16631981127316256,0.20947912728244397
0.028903053257663243,0.028903053257663243,0.3761755422045565,0.29856298545731247,0.35285490056457697
0.08250389034572138,0.08250389034572138,0.15796786492109466,0.17246807564791472,0.15325454390803217
0.021333134642320988,0.021333134642320988,0.37585332910952474,0.33174444274268006,0.46411822066228037
0.024927089260688564,0.024927089260688564,0.3151014250359111,0.16429898732347584,0.3455241175556821
0.04703081012385828,0.04703081012385828,0.3414687440070514,0.2940502895564738,0.3931986128133298
0.03523529419897756,0.03523529419897756,0.3415771879236339,0.2946635405780131,0.42424937056541884
0.08394060688638029,0.08394060688638029,0.1544415191473013,0.13652786962555122,0.15302052977054695
0.03066675458987448,0.03066675458987448,0.2550429141127133,0.3084805974903437,0.3290645462885289
0.009226315117319573,0.009226315117319573,0.3499064753942654,0.2546842739851592,0.3646239534905402
0.0775681130340134,0.0775681130340134,0.19892959609843466,0.16548314454837232,0.2349497343379618
