0.505732706,0.357088104,0.498278043,0.521558842,0.566782379
0.501832365,0.382102951,0.532873891,0.518046144,0.553800529
0.356790836,0.271508736,0.386157618,0.383924432,0.387867269
0.442039951,0.336854148,0.489067796,0.507162523,0.534025954
0.396311818,0.337470986,0.396913796,0.404332606,0.445031245
0.446820496,0.336515689,0.467529193,0.458375343,0.475360191
0.48802039,0.321225545,0.481400661,0.462971888,0.462993129
0.452572453,0.437367186,0.486525549,0.448797715,0.482116733
0.42150819,0.26743293,0.405911239,0.443905674,0.513588674
0.512194246,0.335258499,0.461179077,0.468574897,0.543732507
0.492099097,0.405728201,0.531992626,0.485035461,0.505634086
0.392842343,0.272085208,0.427084143,0.464690812,0.441370158
0.441849426,0.29721988,0.41299231,0.381025345,0.410324313
0.408007055,0.39893663,0.464936919,0.47790046,0.468329962
0.445150999,0.300035387,0.477954211,0.478274214,0.520284737
0.453408373,0.355227379,0.470454143,0.472873357,0.476819857
0.558573956,0.355939384,0.53037338,0.514148925,0.592636833
0.394682632,0.270261808,0.38078022,0.357269085,0.432405879
0.509547335,0.355125582,0.47767351,0.47563108,0.527859128
0.439462625,0.426965829,0.529455382,0.568892581,0.515626012
0.413933521,0.262015693,0.36316406,0.349816639,0.435118972
0.421270156,0.352663097,0.501188905,0.529628357,0.496341795
0.461205315,0.39143449,0.462978559,0.442177313,0.506048555
0.483061302,0.288963522,0.416302683,0.417863393,0.510521825
0.425448778,0.310463331,0.376106081,0.417595033,0.398943389
0.446745796,0.352167516,0.474966795,0.496765853,0.52155501
0.475185965,0.344043603,0.479432095,0.463078087,0.524605988
0.316675445,0.293699875,0.380303585,0.394502328,0.385372409
0.493877474,0.291594496,0.468776003,0.475972372,0.534345216
0.493881323,0.389607097,0.482031131,0.478305366,0.50780736
