betweenness&effort: WilcoxonResult(statistic=0.0, pvalue=1.7343976283205784e-06)
pagerank&effort: WilcoxonResult(statistic=101.0, pvalue=0.006835856425301226)
degree&effort: WilcoxonResult(statistic=48.0, pvalue=0.0001477276174888222)
effortcore&effort: WilcoxonResult(statistic=65.0, pvalue=0.0005706436710454648)
effortcore&degree: WilcoxonResult(statistic=1.0, pvalue=1.9209211049031396e-06)
